,NUMBER_OF_PASSENGER,datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
6940,13993,2020-11-13 18:00:00,"Istanbul,Turkey",14.0,12.3,13.2,14.0,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0.0,18.4,11.7,135.8,1023.2,73.0,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6941,8324,2020-11-13 19:00:00,"Istanbul,Turkey",14.0,12.3,13.2,14.0,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0.0,18.4,11.7,135.8,1023.2,73.0,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6942,4411,2020-11-13 20:00:00,"Istanbul,Turkey",14.0,12.3,13.2,14.0,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0.0,18.4,11.7,135.8,1023.2,73.0,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6943,2938,2020-11-13 21:00:00,"Istanbul,Turkey",14.0,12.3,13.2,14.0,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0.0,18.4,11.7,135.8,1023.2,73.0,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6944,2992,2020-11-13 22:00:00,"Istanbul,Turkey",14.0,12.3,13.2,14.0,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0.0,18.4,11.7,135.8,1023.2,73.0,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6945,1017,2020-11-13 23:00:00,"Istanbul,Turkey",14.0,12.3,13.2,14.0,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0.0,18.4,11.7,135.8,1023.2,73.0,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6946,44,2020-11-14 00:00:00,"Istanbul,Turkey",14.0,12.3,13.2,14.0,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0.0,18.4,11.7,135.8,1023.2,73.0,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6947,1,2020-11-14 01:00:00,"Istanbul,Turkey",14.0,12.3,13.2,14.0,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0.0,18.4,11.7,135.8,1023.2,73.0,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6948,4,2020-11-14 02:00:00,"Istanbul,Turkey",14.0,12.3,13.2,14.0,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0.0,18.4,11.7,135.8,1023.2,73.0,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6949,3,2020-11-14 03:00:00,"Istanbul,Turkey",14.0,12.3,13.2,14.0,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0.0,18.4,11.7,135.8,1023.2,73.0,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6950,1,2020-11-14 04:00:00,"Istanbul,Turkey",14.0,12.3,13.2,14.0,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0.0,18.4,11.7,135.8,1023.2,73.0,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6951,202,2020-11-14 05:00:00,"Istanbul,Turkey",14.0,12.3,13.2,14.0,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0.0,18.4,11.7,135.8,1023.2,73.0,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6952,1643,2020-11-14 06:00:00,"Istanbul,Turkey",14.0,12.3,13.2,14.0,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0.0,18.4,11.7,135.8,1023.2,73.0,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6953,4282,2020-11-14 07:00:00,"Istanbul,Turkey",14.0,12.3,13.2,14.0,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0.0,18.4,11.7,135.8,1023.2,73.0,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6954,5536,2020-11-14 08:00:00,"Istanbul,Turkey",14.0,12.3,13.2,14.0,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0.0,18.4,11.7,135.8,1023.2,73.0,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6955,4266,2020-11-14 09:00:00,"Istanbul,Turkey",14.0,12.3,13.2,14.0,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0.0,18.4,11.7,135.8,1023.2,73.0,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6956,3694,2020-11-14 10:00:00,"Istanbul,Turkey",14.0,12.3,13.2,14.0,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0.0,18.4,11.7,135.8,1023.2,73.0,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6957,3853,2020-11-14 11:00:00,"Istanbul,Turkey",14.0,12.3,13.2,14.0,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0.0,18.4,11.7,135.8,1023.2,73.0,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6958,5225,2020-11-14 12:00:00,"Istanbul,Turkey",14.0,12.3,13.2,14.0,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0.0,18.4,11.7,135.8,1023.2,73.0,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6959,6730,2020-11-14 13:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6960,7129,2020-11-14 14:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6961,6677,2020-11-14 15:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6962,6787,2020-11-14 16:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6963,8048,2020-11-14 17:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6964,8230,2020-11-14 18:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6965,5837,2020-11-14 19:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6966,3895,2020-11-14 20:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6967,3018,2020-11-14 21:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6968,3149,2020-11-14 22:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6969,1021,2020-11-14 23:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6970,46,2020-11-15 00:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6971,2,2020-11-15 01:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6972,2,2020-11-15 02:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6973,1,2020-11-15 03:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6974,104,2020-11-15 05:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6975,826,2020-11-15 06:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6976,1673,2020-11-15 07:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6977,2472,2020-11-15 08:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6978,2438,2020-11-15 09:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6979,2549,2020-11-15 10:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6980,3311,2020-11-15 11:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6981,4119,2020-11-15 12:00:00,"Istanbul,Turkey",13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0.0,13.0,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
6982,5227,2020-11-15 13:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
6983,5378,2020-11-15 14:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
6984,5290,2020-11-15 15:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
6985,5336,2020-11-15 16:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
6986,6118,2020-11-15 17:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
6987,6162,2020-11-15 18:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
6988,4676,2020-11-15 19:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
6989,3372,2020-11-15 20:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
6990,2836,2020-11-15 21:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
6991,2605,2020-11-15 22:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
6992,823,2020-11-15 23:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
6993,34,2020-11-16 00:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
6994,3,2020-11-16 01:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
6995,3,2020-11-16 02:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
6996,335,2020-11-16 05:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
6997,2862,2020-11-16 06:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
6998,8872,2020-11-16 07:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
6999,11448,2020-11-16 08:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
7000,6532,2020-11-16 09:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
7001,4798,2020-11-16 10:00:00,"Istanbul,Turkey",14.6,8.2,11.3,14.6,6.8,11.0,8.9,85.4,0.36,100,4.17,rain,,0.0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
