fusedyear,fusedmonth,fusedday,fusedhour,toplam_yolcu
2020,8,14,16,7196
2020,8,14,17,9989
2020,8,14,18,13045
2020,8,14,19,9084
2020,8,14,20,5736
2020,8,14,21,3928
2020,8,14,22,3163
2020,8,14,23,1824
2020,8,15,0,83
2020,8,15,1,1
2020,8,15,5,144
2020,8,15,6,1572
2020,8,15,7,3581
2020,8,15,8,4492
2020,8,15,9,3473
2020,8,15,10,3228
2020,8,15,11,3831
2020,8,15,12,4677
2020,8,15,13,5488
2020,8,15,14,5973
2020,8,15,15,6093
2020,8,15,16,6205
2020,8,15,17,7031
2020,8,15,18,7406
2020,8,15,19,6356
2020,8,15,20,5240
2020,8,15,21,3923
2020,8,15,22,3220
2020,8,15,23,2204
2020,8,16,0,142
2020,8,16,5,109
2020,8,16,6,1041
2020,8,16,7,2142
2020,8,16,8,3333
2020,8,16,9,2703
2020,8,16,10,2548
2020,8,16,11,3334
2020,8,16,12,4662
2020,8,16,13,6207
2020,8,16,14,5611
2020,8,16,15,5542
2020,8,16,16,5709
2020,8,16,17,5960
2020,8,16,18,6107
2020,8,16,19,5828
2020,8,16,20,5096
2020,8,16,21,3712
2020,8,16,22,3164
2020,8,16,23,1705
2020,8,17,0,50
2020,8,17,5,246
2020,8,17,6,2630
2020,8,17,7,7636
2020,8,17,8,9137
2020,8,17,9,5372
2020,8,17,10,4326
2020,8,17,11,4204
2020,8,17,12,4678
2020,8,17,13,4962
2020,8,17,14,5230
2020,8,17,15,5440
2020,8,17,16,6094
2020,8,17,17,8519
2020,8,17,18,11152
2020,8,17,19,7230
2020,8,17,20,4541
2020,8,17,21,2880
2020,8,17,22,2294
2020,8,17,23,1241
2020,8,18,0,38
2020,8,18,1,1
2020,8,18,2,1
2020,8,18,5,204
2020,8,18,6,2403
2020,8,18,7,7176
2020,8,18,8,8912
2020,8,18,9,5307
2020,8,18,10,4215
2020,8,18,11,4065
2020,8,18,12,4652
2020,8,18,13,4809
2020,8,18,14,4996
2020,8,18,15,5183
2020,8,18,16,6083
2020,8,18,17,8562
2020,8,18,18,11194
2020,8,18,19,7175
2020,8,18,20,4411
2020,8,18,21,2861
2020,8,18,22,2277
2020,8,18,23,1281
2020,8,19,0,47
2020,8,19,1,1
2020,8,19,5,257
2020,8,19,6,2525
2020,8,19,7,7523
2020,8,19,8,9388
2020,8,19,9,5481
2020,8,19,10,4174
2020,8,19,11,4321
2020,8,19,12,4722
2020,8,19,13,5266
2020,8,19,14,5293
2020,8,19,15,5560
2020,8,19,16,6175
2020,8,19,17,9008
2020,8,19,18,11557
2020,8,19,19,7636
2020,8,19,20,4669
2020,8,19,21,3114
2020,8,19,22,2544
2020,8,19,23,1392
2020,8,20,0,38
2020,8,20,1,2
2020,8,20,3,1
2020,8,20,5,235
2020,8,20,6,2426
2020,8,20,7,7312
2020,8,20,8,8782
2020,8,20,9,5229
2020,8,20,10,3707
2020,8,20,11,3638
2020,8,20,12,4092
2020,8,20,13,4596
2020,8,20,14,5019
2020,8,20,15,5173
2020,8,20,16,5798
2020,8,20,17,8540
2020,8,20,18,11033
2020,8,20,19,7385
2020,8,20,20,4615
2020,8,20,21,2909
2020,8,20,22,2534
2020,8,20,23,1465
2020,8,21,0,82
2020,8,21,1,3
2020,8,21,2,1
2020,8,21,5,264
2020,8,21,6,2686
2020,8,21,7,8062
2020,8,21,8,10240
2020,8,21,9,6090
2020,8,21,10,4617
2020,8,21,11,4671
2020,8,21,12,5084
2020,8,21,13,5554
2020,8,21,14,5993
2020,8,21,15,6322
2020,8,21,16,6923
2020,8,21,17,10098
2020,8,21,18,12850
2020,8,21,19,8959
2020,8,21,20,5452
2020,8,21,21,3717
2020,8,21,22,2926
2020,8,21,23,1681
2020,8,22,0,67
2020,8,22,1,1
2020,8,22,5,180
2020,8,22,6,1574
2020,8,22,7,3538
2020,8,22,8,4328
2020,8,22,9,3379
2020,8,22,10,3199
2020,8,22,11,3626
2020,8,22,12,4326
2020,8,22,13,5505
2020,8,22,14,5846
2020,8,22,15,5638
2020,8,22,16,6063
2020,8,22,17,6729
2020,8,22,18,7075
2020,8,22,19,6138
2020,8,22,20,5102
2020,8,22,21,3519
2020,8,22,22,3104
2020,8,22,23,2049
2020,8,23,0,101
2020,8,23,5,128
2020,8,23,6,889
2020,8,23,7,1521
2020,8,23,8,2001
2020,8,23,9,2552
2020,8,23,10,2653
2020,8,23,11,3027
2020,8,23,12,3757
2020,8,23,13,4673
2020,8,23,14,5125
2020,8,23,15,5240
2020,8,23,16,5339
2020,8,23,17,5743
2020,8,23,18,5898
2020,8,23,19,5173
2020,8,23,20,4779
2020,8,23,21,3783
2020,8,23,22,2901
2020,8,23,23,1590
2020,8,24,0,64
2020,8,24,1,1
2020,8,24,2,2
2020,8,24,3,2
2020,8,24,4,1
2020,8,24,5,276
2020,8,24,6,3068
2020,8,24,7,9174
2020,8,24,8,11227
2020,8,24,9,6579
2020,8,24,10,4852
2020,8,24,11,4890
2020,8,24,12,5341
2020,8,24,13,6003
2020,8,24,14,5964
2020,8,24,15,6492
2020,8,24,16,7180
2020,8,24,17,10104
2020,8,24,18,13256
2020,8,24,19,8679
2020,8,24,20,5166
2020,8,24,21,3244
2020,8,24,22,2751
2020,8,24,23,1418
2020,8,25,0,47
2020,8,25,1,2
2020,8,25,5,264
2020,8,25,6,2821
2020,8,25,7,8689
2020,8,25,8,10605
2020,8,25,9,6501
2020,8,25,10,4875
2020,8,25,11,4733
2020,8,25,12,5463
2020,8,25,13,5991
2020,8,25,14,6155
2020,8,25,15,6323
2020,8,25,16,7103
2020,8,25,17,10063
2020,8,25,18,13149
2020,8,25,19,8879
2020,8,25,20,5012
2020,8,25,21,3425
2020,8,25,22,2557
2020,8,25,23,1522
2020,8,26,0,56
2020,8,26,1,1
2020,8,26,2,3
2020,8,26,5,237
2020,8,26,6,2797
2020,8,26,7,8555
2020,8,26,8,10491
2020,8,26,9,6165
2020,8,26,10,4644
2020,8,26,11,4436
2020,8,26,12,5091
2020,8,26,13,5653
2020,8,26,14,5901
2020,8,26,15,6082
2020,8,26,16,7039
2020,8,26,17,10045
2020,8,26,18,12781
2020,8,26,19,8369
2020,8,26,20,4895
2020,8,26,21,3353
2020,8,26,22,2762
2020,8,26,23,1484
2020,8,27,0,46
2020,8,27,2,1
2020,8,27,3,1
2020,8,27,5,231
2020,8,27,6,2425
2020,8,27,7,7476
2020,8,27,8,9461
2020,8,27,9,5501
2020,8,27,10,4084
2020,8,27,11,3932
2020,8,27,12,4549
2020,8,27,13,5253
2020,8,27,14,5474
2020,8,27,15,5557
2020,8,27,16,6337
2020,8,27,17,8890
2020,8,27,18,11561
2020,8,27,19,7272
2020,8,27,20,4547
2020,8,27,21,3132
2020,8,27,22,2450
2020,8,27,23,1631
2020,8,28,0,73
2020,8,28,1,2
2020,8,28,2,2
2020,8,28,5,292
2020,8,28,6,2801
2020,8,28,7,8831
2020,8,28,8,10764
2020,8,28,9,6704
2020,8,28,10,4984
2020,8,28,11,5004
2020,8,28,12,5490
2020,8,28,13,5961
2020,8,28,14,6570
2020,8,28,15,6784
2020,8,28,16,7808
2020,8,28,17,10759
2020,8,28,18,14156
2020,8,28,19,9954
2020,8,28,20,6188
2020,8,28,21,3798
2020,8,28,22,3216
2020,8,28,23,1957
2020,8,29,0,62
2020,8,29,1,1
2020,8,29,3,5
2020,8,29,5,211
2020,8,29,6,1754
2020,8,29,7,4193
2020,8,29,8,5017
2020,8,29,9,3915
2020,8,29,10,3480
2020,8,29,11,3914
2020,8,29,12,5093
2020,8,29,13,6134
2020,8,29,14,6352
2020,8,29,15,6736
2020,8,29,16,6832
2020,8,29,17,7860
2020,8,29,18,8035
2020,8,29,19,6960
2020,8,29,20,5549
2020,8,29,21,3847
2020,8,29,22,3385
2020,8,29,23,2241
2020,8,30,0,109
2020,8,30,5,110
2020,8,30,6,934
2020,8,30,7,1640
2020,8,30,8,2209
2020,8,30,9,2613
2020,8,30,10,2908
2020,8,30,11,3651
2020,8,30,12,4645
2020,8,30,13,5672
2020,8,30,14,6229
2020,8,30,15,6364
2020,8,30,16,6643
2020,8,30,17,7069
2020,8,30,18,7237
2020,8,30,19,6762
2020,8,30,20,6036
2020,8,30,21,4527
2020,8,30,22,3614
2020,8,30,23,2150
2020,8,31,0,45
2020,8,31,2,1
2020,8,31,5,277
2020,8,31,6,2803
2020,8,31,7,8773
2020,8,31,8,10873
2020,8,31,9,6294
2020,8,31,10,4910
2020,8,31,11,4730
2020,8,31,12,5257
2020,8,31,13,5890
2020,8,31,14,6080
2020,8,31,15,6219
2020,8,31,16,6910
2020,8,31,17,10072
2020,8,31,18,12714
2020,8,31,19,8741
2020,8,31,20,4957
2020,8,31,21,3095
2020,8,31,22,2627
2020,8,31,23,1435
2020,9,1,0,41
2020,9,1,2,1
2020,9,1,3,3
2020,9,1,4,1
2020,9,1,5,266
2020,9,1,6,2973
2020,9,1,7,8972
2020,9,1,8,11113
2020,9,1,9,6457
2020,9,1,10,4969
2020,9,1,11,4963
2020,9,1,12,5433
2020,9,1,13,6049
2020,9,1,14,6205
2020,9,1,15,6534
2020,9,1,16,7549
2020,9,1,17,10481
2020,9,1,18,13382
2020,9,1,19,9088
2020,9,1,20,5227
2020,9,1,21,3397
2020,9,1,22,2776
2020,9,1,23,1605
2020,9,2,0,52
2020,9,2,1,1
2020,9,2,5,262
2020,9,2,6,2722
2020,9,2,7,8310
2020,9,2,8,10351
2020,9,2,9,6260
2020,9,2,10,4593
2020,9,2,11,4771
2020,9,2,12,4907
2020,9,2,13,5509
2020,9,2,14,5918
2020,9,2,15,6077
2020,9,2,16,7051
2020,9,2,17,9935
2020,9,2,18,12759
2020,9,2,19,8738
2020,9,2,20,5119
2020,9,2,21,3301
2020,9,2,22,2652
2020,9,2,23,1415
2020,9,3,0,56
2020,9,3,1,3
2020,9,3,3,1
2020,9,3,5,274
2020,9,3,6,2523
2020,9,3,7,7980
2020,9,3,8,10022
2020,9,3,9,5941
2020,9,3,10,4766
2020,9,3,11,4525
2020,9,3,12,4955
2020,9,3,13,5342
2020,9,3,14,5587
2020,9,3,15,5609
2020,9,3,16,6324
2020,9,3,17,9341
2020,9,3,18,11928
2020,9,3,19,7990
2020,9,3,20,4623
2020,9,3,21,2980
2020,9,3,22,2649
2020,9,3,23,1516
2020,9,4,0,41
2020,9,4,1,1
2020,9,4,2,4
2020,9,4,3,2
2020,9,4,5,272
2020,9,4,6,2733
2020,9,4,7,8485
2020,9,4,8,10394
2020,9,4,9,6310
2020,9,4,10,4839
2020,9,4,11,4893
2020,9,4,12,5197
2020,9,4,13,5760
2020,9,4,14,6085
2020,9,4,15,6270
2020,9,4,16,7110
2020,9,4,17,10053
2020,9,4,18,13472
2020,9,4,19,9338
2020,9,4,20,5535
2020,9,4,21,3418
2020,9,4,22,2705
2020,9,4,23,1512
2020,9,5,0,74
2020,9,5,1,2
2020,9,5,5,149
2020,9,5,6,1480
2020,9,5,7,3816
2020,9,5,8,4548
2020,9,5,9,3480
2020,9,5,10,3135
2020,9,5,11,3622
2020,9,5,12,4780
2020,9,5,13,5869
2020,9,5,14,6230
2020,9,5,15,6350
2020,9,5,16,6182
2020,9,5,17,6980
2020,9,5,18,7327
2020,9,5,19,6419
2020,9,5,20,5121
2020,9,5,21,3510
2020,9,5,22,2890
2020,9,5,23,1898
2020,9,6,0,71
2020,9,6,1,1
2020,9,6,2,3
2020,9,6,3,6
2020,9,6,5,103
2020,9,6,6,880
2020,9,6,7,1978
2020,9,6,8,3283
2020,9,6,9,2704
2020,9,6,10,2573
2020,9,6,11,3057
2020,9,6,12,5098
2020,9,6,13,5438
2020,9,6,14,5727
2020,9,6,15,5524
2020,9,6,16,6071
2020,9,6,17,6388
2020,9,6,18,5974
2020,9,6,19,5775
2020,9,6,20,4842
2020,9,6,21,3548
2020,9,6,22,2929
2020,9,6,23,1503
2020,9,7,0,51
2020,9,7,1,1
2020,9,7,5,281
2020,9,7,6,3032
2020,9,7,7,9333
2020,9,7,8,11518
2020,9,7,9,6671
2020,9,7,10,5090
2020,9,7,11,5145
2020,9,7,12,5613
2020,9,7,13,5917
2020,9,7,14,6532
2020,9,7,15,6682
2020,9,7,16,7436
2020,9,7,17,10505
2020,9,7,18,13400
2020,9,7,19,9075
2020,9,7,20,5213
2020,9,7,21,3224
2020,9,7,22,2558
2020,9,7,23,1359
2020,9,8,0,58
2020,9,8,1,5
2020,9,8,2,4
2020,9,8,3,4
2020,9,8,4,2
2020,9,8,5,287
2020,9,8,6,2898
2020,9,8,7,8998
2020,9,8,8,11461
2020,9,8,9,6876
2020,9,8,10,5297
2020,9,8,11,5191
2020,9,8,12,5890
2020,9,8,13,6125
2020,9,8,14,6298
2020,9,8,15,6771
2020,9,8,16,7294
2020,9,8,17,10291
2020,9,8,18,13605
2020,9,8,19,8901
2020,9,8,20,5135
2020,9,8,21,3190
2020,9,8,22,2630
2020,9,8,23,1405
2020,9,9,0,55
2020,9,9,1,4
2020,9,9,2,2
2020,9,9,3,7
2020,9,9,4,2
2020,9,9,5,269
2020,9,9,6,2822
2020,9,9,7,8757
2020,9,9,8,10781
2020,9,9,9,6578
2020,9,9,10,4833
2020,9,9,11,4748
2020,9,9,12,5325
2020,9,9,13,5733
2020,9,9,14,6086
2020,9,9,15,6306
2020,9,9,16,6924
2020,9,9,17,10078
2020,9,9,18,13203
2020,9,9,19,8750
2020,9,9,20,5001
2020,9,9,21,3149
2020,9,9,22,2664
2020,9,9,23,1447
2020,9,10,0,33
2020,9,10,1,1
2020,9,10,5,263
2020,9,10,6,2688
2020,9,10,7,8420
2020,9,10,8,10733
2020,9,10,9,6642
2020,9,10,10,4980
2020,9,10,11,4742
2020,9,10,12,5383
2020,9,10,13,5901
2020,9,10,14,5901
2020,9,10,15,6342
2020,9,10,16,6993
2020,9,10,17,10098
2020,9,10,18,12828
2020,9,10,19,8475
2020,9,10,20,4698
2020,9,10,21,3246
2020,9,10,22,2629
2020,9,10,23,1493
2020,9,11,0,44
2020,9,11,1,2
2020,9,11,2,1
2020,9,11,5,235
2020,9,11,6,2884
2020,9,11,7,8670
2020,9,11,8,11070
2020,9,11,9,6610
2020,9,11,10,5041
2020,9,11,11,4861
2020,9,11,12,5610
2020,9,11,13,5681
2020,9,11,14,6703
2020,9,11,15,6810
2020,9,11,16,7858
2020,9,11,17,10950
2020,9,11,18,13782
2020,9,11,19,9829
2020,9,11,20,5385
2020,9,11,21,3405
2020,9,11,22,2974
2020,9,11,23,1639
2020,9,12,0,53
2020,9,12,1,4
2020,9,12,5,157
2020,9,12,6,1514
2020,9,12,7,3850
2020,9,12,8,5010
2020,9,12,9,3649
2020,9,12,10,3197
2020,9,12,11,3851
2020,9,12,12,4943
2020,9,12,13,6281
2020,9,12,14,6320
2020,9,12,15,6424
2020,9,12,16,6327
2020,9,12,17,7614
2020,9,12,18,7761
2020,9,12,19,6886
2020,9,12,20,4843
2020,9,12,21,3196
2020,9,12,22,2921
2020,9,12,23,1924
2020,9,13,0,102
2020,9,13,1,3
2020,9,13,2,2
2020,9,13,5,95
2020,9,13,6,804
2020,9,13,7,1778
2020,9,13,8,2559
2020,9,13,9,2537
2020,9,13,10,2753
2020,9,13,11,3146
2020,9,13,12,4559
2020,9,13,13,5551
2020,9,13,14,5794
2020,9,13,15,5968
2020,9,13,16,5876
2020,9,13,17,6128
2020,9,13,18,6552
2020,9,13,19,5909
2020,9,13,20,4427
2020,9,13,21,3131
2020,9,13,22,2729
2020,9,13,23,1484
2020,9,14,0,46
2020,9,14,5,266
2020,9,14,6,2917
2020,9,14,7,9415
2020,9,14,8,11548
2020,9,14,9,6954
2020,9,14,10,5299
2020,9,14,11,5102
2020,9,14,12,5560
2020,9,14,13,6013
2020,9,14,14,6457
2020,9,14,15,6701
2020,9,14,16,7439
2020,9,14,17,10743
2020,9,14,18,13408
2020,9,14,19,9064
2020,9,14,20,5036
2020,9,14,21,3046
2020,9,14,22,2491
2020,9,14,23,1231
2020,9,15,0,52
2020,9,15,1,2
2020,9,15,2,3
2020,9,15,5,239
2020,9,15,6,2753
2020,9,15,7,8887
2020,9,15,8,11484
2020,9,15,9,7143
2020,9,15,10,5344
2020,9,15,11,5112
2020,9,15,12,5803
2020,9,15,13,6033
2020,9,15,14,6308
2020,9,15,15,6613
2020,9,15,16,7367
2020,9,15,17,10423
2020,9,15,18,13199
2020,9,15,19,8956
2020,9,15,20,5062
2020,9,15,21,3150
2020,9,15,22,2572
2020,9,15,23,1289
2020,9,16,0,49
2020,9,16,1,1
2020,9,16,2,1
2020,9,16,3,2
2020,9,16,5,268
2020,9,16,6,2726
2020,9,16,7,8872
2020,9,16,8,10905
2020,9,16,9,6582
2020,9,16,10,4837
2020,9,16,11,4993
2020,9,16,12,5495
2020,9,16,13,6011
2020,9,16,14,6153
2020,9,16,15,6701
2020,9,16,16,7434
2020,9,16,17,10507
2020,9,16,18,13352
2020,9,16,19,9298
2020,9,16,20,4955
2020,9,16,21,3289
2020,9,16,22,2750
2020,9,16,23,1509
2020,9,17,0,63
2020,9,17,1,2
2020,9,17,5,249
2020,9,17,6,2812
2020,9,17,7,9254
2020,9,17,8,11802
2020,9,17,9,7118
2020,9,17,10,5154
2020,9,17,11,5371
2020,9,17,12,5726
2020,9,17,13,6144
2020,9,17,14,6480
2020,9,17,15,6702
2020,9,17,16,7630
2020,9,17,17,10925
2020,9,17,18,14093
2020,9,17,19,9275
2020,9,17,20,5044
2020,9,17,21,3293
2020,9,17,22,2812
2020,9,17,23,1460
2020,9,18,0,58
2020,9,18,3,1
2020,9,18,4,6
2020,9,18,5,260
2020,9,18,6,2621
2020,9,18,7,8266
2020,9,18,8,10399
2020,9,18,9,6382
2020,9,18,10,4830
2020,9,18,11,4740
2020,9,18,12,5403
2020,9,18,13,5560
2020,9,18,14,6156
2020,9,18,15,6486
2020,9,18,16,7347
2020,9,18,17,10366
2020,9,18,18,13564
2020,9,18,19,9843
2020,9,18,20,5438
2020,9,18,21,3360
2020,9,18,22,2822
2020,9,18,23,1720
2020,9,19,0,56
2020,9,19,1,2
2020,9,19,2,1
2020,9,19,3,1
2020,9,19,5,173
2020,9,19,6,1664
2020,9,19,7,4039
2020,9,19,8,5204
2020,9,19,9,4006
2020,9,19,10,3438
2020,9,19,11,4060
2020,9,19,12,5325
2020,9,19,13,6546
2020,9,19,14,6951
2020,9,19,15,6983
2020,9,19,16,7039
2020,9,19,17,7961
2020,9,19,18,8651
2020,9,19,19,7768
2020,9,19,20,5147
2020,9,19,21,3585
2020,9,19,22,2989
2020,9,19,23,1718
2020,9,20,0,59
2020,9,20,4,2
2020,9,20,5,119
2020,9,20,6,755
2020,9,20,7,1673
2020,9,20,8,2463
2020,9,20,9,2295
2020,9,20,10,2341
2020,9,20,11,3063
2020,9,20,12,4379
2020,9,20,13,5088
2020,9,20,14,5418
2020,9,20,15,5262
2020,9,20,16,5409
2020,9,20,17,5837
2020,9,20,18,5861
2020,9,20,19,5053
2020,9,20,20,3787
2020,9,20,21,2825
2020,9,20,22,2359
2020,9,20,23,1173
2020,9,21,0,45
2020,9,21,4,1
2020,9,21,5,291
2020,9,21,6,2836
2020,9,21,7,9059
2020,9,21,8,10961
2020,9,21,9,6438
2020,9,21,10,4852
2020,9,21,11,4913
2020,9,21,12,5348
2020,9,21,13,5705
2020,9,21,14,5961
2020,9,21,15,6470
2020,9,21,16,7064
2020,9,21,17,10740
2020,9,21,18,13495
2020,9,21,19,8728
2020,9,21,20,4392
2020,9,21,21,2743
2020,9,21,22,2377
2020,9,21,23,1224
2020,9,22,0,36
2020,9,22,4,3
2020,9,22,5,254
2020,9,22,6,2762
2020,9,22,7,9018
2020,9,22,8,11396
2020,9,22,9,7082
2020,9,22,10,5132
2020,9,22,11,5041
2020,9,22,12,5688
2020,9,22,13,6177
2020,9,22,14,6465
2020,9,22,15,6703
2020,9,22,16,7542
2020,9,22,17,10553
2020,9,22,18,13871
2020,9,22,19,8797
2020,9,22,20,4632
2020,9,22,21,3009
2020,9,22,22,2498
2020,9,22,23,1212
2020,9,23,0,58
2020,9,23,5,246
2020,9,23,6,2524
2020,9,23,7,8053
2020,9,23,8,10205
2020,9,23,9,5976
2020,9,23,10,4384
2020,9,23,11,4268
2020,9,23,12,4893
2020,9,23,13,5379
2020,9,23,14,5790
2020,9,23,15,6118
2020,9,23,16,6865
2020,9,23,17,9644
2020,9,23,18,12670
2020,9,23,19,8539
2020,9,23,20,4472
2020,9,23,21,2936
2020,9,23,22,2435
2020,9,23,23,1513
2020,9,24,0,62
2020,9,24,1,5
2020,9,24,2,5
2020,9,24,3,2
2020,9,24,5,257
2020,9,24,6,2806
2020,9,24,7,8999
2020,9,24,8,11625
2020,9,24,9,7177
2020,9,24,10,5261
2020,9,24,11,5205
2020,9,24,12,5597
2020,9,24,13,5955
2020,9,24,14,6394
2020,9,24,15,6753
2020,9,24,16,7527
2020,9,24,17,10606
2020,9,24,18,13900
2020,9,24,19,9139
2020,9,24,20,4897
2020,9,24,21,3122
2020,9,24,22,2526
2020,9,24,23,1411
2020,9,25,0,55
2020,9,25,1,1
2020,9,25,4,3
2020,9,25,5,230
2020,9,25,6,2507
2020,9,25,7,8099
2020,9,25,8,10593
2020,9,25,9,6116
2020,9,25,10,4614
2020,9,25,11,4511
2020,9,25,12,5045
2020,9,25,13,5543
2020,9,25,14,6100
2020,9,25,15,6594
2020,9,25,16,7360
2020,9,25,17,10413
2020,9,25,18,13397
2020,9,25,19,9536
2020,9,25,20,5363
2020,9,25,21,3294
2020,9,25,22,2803
2020,9,25,23,1807
2020,9,26,0,72
2020,9,26,2,3
2020,9,26,3,1
2020,9,26,5,172
2020,9,26,6,1736
2020,9,26,7,4483
2020,9,26,8,5656
2020,9,26,9,4322
2020,9,26,10,3979
2020,9,26,11,4502
2020,9,26,12,5711
2020,9,26,13,7700
2020,9,26,14,8139
2020,9,26,15,7808
2020,9,26,16,8055
2020,9,26,17,8864
2020,9,26,18,9544
2020,9,26,19,8375
2020,9,26,20,5754
2020,9,26,21,3938
2020,9,26,22,3455
2020,9,26,23,2173
2020,9,27,0,81
2020,9,27,1,5
2020,9,27,5,81
2020,9,27,6,700
2020,9,27,7,1634
2020,9,27,8,2607
2020,9,27,9,2419
2020,9,27,10,2523
2020,9,27,11,3032
2020,9,27,12,4277
2020,9,27,13,5681
2020,9,27,14,5524
2020,9,27,15,5392
2020,9,27,16,5457
2020,9,27,17,6250
2020,9,27,18,6269
2020,9,27,19,4924
2020,9,27,20,3607
2020,9,27,21,3308
2020,9,27,22,2648
2020,9,27,23,1391
2020,9,28,0,68
2020,9,28,1,4
2020,9,28,3,2
2020,9,28,4,1
2020,9,28,5,281
2020,9,28,6,2870
2020,9,28,7,9200
2020,9,28,8,11721
2020,9,28,9,6572
2020,9,28,10,5072
2020,9,28,11,5167
2020,9,28,12,5408
2020,9,28,13,6082
2020,9,28,14,6543
2020,9,28,15,6835
2020,9,28,16,8033
2020,9,28,17,10471
2020,9,28,18,13630
2020,9,28,19,9245
2020,9,28,20,4699
2020,9,28,21,3141
2020,9,28,22,2615
2020,9,28,23,1392
2020,9,29,0,39
2020,9,29,1,1
2020,9,29,2,2
2020,9,29,5,275
2020,9,29,6,2797
2020,9,29,7,9291
2020,9,29,8,12178
2020,9,29,9,7482
2020,9,29,10,5583
2020,9,29,11,5250
2020,9,29,12,6156
2020,9,29,13,6203
2020,9,29,14,5462
2020,9,29,15,5979
2020,9,29,16,7306
2020,9,29,17,9487
2020,9,29,18,13109
2020,9,29,19,8524
2020,9,29,20,4143
2020,9,29,21,2809
2020,9,29,22,2357
2020,9,29,23,1224
2020,9,30,0,41
2020,9,30,1,7
2020,9,30,2,2
2020,9,30,3,1
2020,9,30,4,4
2020,9,30,5,267
2020,9,30,6,2788
2020,9,30,7,9302
2020,9,30,8,11973
2020,9,30,9,6957
2020,9,30,10,5145
2020,9,30,11,4975
2020,9,30,12,5713
2020,9,30,13,6473
2020,9,30,14,6863
2020,9,30,15,7265
2020,9,30,16,8877
2020,9,30,17,11027
2020,9,30,18,14717
2020,9,30,19,9989
2020,9,30,20,5358
2020,9,30,21,3594
2020,9,30,22,2737
2020,9,30,23,1608
2020,10,1,0,47
2020,10,1,1,2
2020,10,1,2,1
2020,10,1,5,269
2020,10,1,6,2861
2020,10,1,7,9262
2020,10,1,8,12101
2020,10,1,9,7325
2020,10,1,10,5441
2020,10,1,11,5162
2020,10,1,12,5853
2020,10,1,13,6419
2020,10,1,14,6590
2020,10,1,15,6789
2020,10,1,16,8660
2020,10,1,17,11124
2020,10,1,18,14738
2020,10,1,19,10049
2020,10,1,20,5359
2020,10,1,21,3460
2020,10,1,22,2803
2020,10,1,23,1576
2020,10,2,0,43
2020,10,2,1,7
2020,10,2,2,6
2020,10,2,3,7
2020,10,2,4,1
2020,10,2,5,273
2020,10,2,6,2773
2020,10,2,7,8989
2020,10,2,8,11520
2020,10,2,9,6893
2020,10,2,10,5179
2020,10,2,11,5269
2020,10,2,12,5794
2020,10,2,13,6223
2020,10,2,14,6957
2020,10,2,15,7578
2020,10,2,16,8794
2020,10,2,17,11647
2020,10,2,18,15472
2020,10,2,19,11080
2020,10,2,20,5933
2020,10,2,21,3777
2020,10,2,22,3283
2020,10,2,23,1823
2020,10,3,0,76
2020,10,3,1,1
2020,10,3,2,2
2020,10,3,3,4
2020,10,3,5,186
2020,10,3,6,1486
2020,10,3,7,3981
2020,10,3,8,4931
2020,10,3,9,3880
2020,10,3,10,3598
2020,10,3,11,4080
2020,10,3,12,5452
2020,10,3,13,7297
2020,10,3,14,7503
2020,10,3,15,7404
2020,10,3,16,7734
2020,10,3,17,8605
2020,10,3,18,9214
2020,10,3,19,8202
2020,10,3,20,5050
2020,10,3,21,3652
2020,10,3,22,3078
2020,10,3,23,2296
2020,10,4,0,106
2020,10,4,2,3
2020,10,4,3,2
2020,10,4,5,124
2020,10,4,6,831
2020,10,4,7,1921
2020,10,4,8,2970
2020,10,4,9,2904
2020,10,4,10,3109
2020,10,4,11,4019
2020,10,4,12,5408
2020,10,4,13,6612
2020,10,4,14,7297
2020,10,4,15,7174
2020,10,4,16,7177
2020,10,4,17,8162
2020,10,4,18,8308
2020,10,4,19,6991
2020,10,4,20,5150
2020,10,4,21,4009
2020,10,4,22,3051
2020,10,4,23,1696
2020,10,5,0,51
2020,10,5,1,2
2020,10,5,2,3
2020,10,5,3,1
2020,10,5,5,262
2020,10,5,6,2889
2020,10,5,7,9703
2020,10,5,8,11967
2020,10,5,9,6986
2020,10,5,10,5351
2020,10,5,11,5272
2020,10,5,12,5876
2020,10,5,13,6134
2020,10,5,14,6664
2020,10,5,15,6911
2020,10,5,16,8383
2020,10,5,17,10741
2020,10,5,18,14415
2020,10,5,19,9598
2020,10,5,20,4831
2020,10,5,21,3058
2020,10,5,22,2543
2020,10,5,23,1451
2020,10,6,0,35
2020,10,6,2,1
2020,10,6,5,284
2020,10,6,6,2920
2020,10,6,7,9702
2020,10,6,8,12808
2020,10,6,9,7733
2020,10,6,10,5891
2020,10,6,11,5558
2020,10,6,12,6214
2020,10,6,13,6798
2020,10,6,14,7142
2020,10,6,15,7490
2020,10,6,16,9010
2020,10,6,17,11590
2020,10,6,18,15258
2020,10,6,19,9730
2020,10,6,20,5092
2020,10,6,21,3516
2020,10,6,22,2816
2020,10,6,23,1600
2020,10,7,0,51
2020,10,7,1,5
2020,10,7,2,3
2020,10,7,3,3
2020,10,7,5,259
2020,10,7,6,2715
2020,10,7,7,9203
2020,10,7,8,11878
2020,10,7,9,6915
2020,10,7,10,5406
2020,10,7,11,5345
2020,10,7,12,6039
2020,10,7,13,6611
2020,10,7,14,7006
2020,10,7,15,7381
2020,10,7,16,8941
