name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Istanbul,Turkey",2020-10-05,31.6,18.6,24.2,31.3,18.6,24.2,15,58,0,0,0,,,0,20.5,7.7,157.4,1016,14.9,13.1,151.2,13.1,6,,2020-10-05T07:05:01,2020-10-05T18:39:03,0.56,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-06,31.3,19.9,25.2,30.9,19.9,25.3,16.3,59.5,0,0,0,,,0,11.2,8.4,197.2,1013.7,21.6,12.6,148.9,12.8,5,,2020-10-06T07:06:05,2020-10-06T18:37:25,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-07,27.3,22.3,24.7,28.9,22.3,24.9,18.6,69.2,0.12,100,4.17,rain,,0,20.5,14.9,148.5,1013,32.3,12.9,138.7,12.1,6,,2020-10-07T07:07:08,2020-10-07T18:35:47,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-08,25.2,17.7,22,25.2,17.7,22,17.3,75,12.92,100,8.33,rain,,0,42.5,13.4,197.2,1011.2,77.2,11.5,47.5,4.1,2,,2020-10-08T07:08:12,2020-10-08T18:34:09,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-09,20.3,16,17.8,20.3,16,17.8,14.9,83.7,18.15,100,12.5,rain,,1,33.5,13.6,245.5,1014.5,67.2,12.2,125.8,10.9,6,,2020-10-09T07:09:16,2020-10-09T18:32:32,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-10,21.1,15.2,17.7,21.1,15.2,17.7,14.8,83.5,4.59,100,8.33,rain,,0,22.3,8.4,233.1,1017.1,60.1,13,117.2,10,6,,2020-10-10T07:10:20,2020-10-10T18:30:56,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-11,23.3,15.9,19.4,23.3,15.9,19.4,15.5,78.8,0.05,100,4.17,rain,,0,13,15.3,123.3,1015.9,9.8,12.7,163.1,14.1,7,,2020-10-11T07:11:24,2020-10-11T18:29:21,0.83,Rain,Clear conditions throughout the day with morning rain.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-12,24.1,14.7,19.6,24.1,14.7,19.6,15,75.5,0,0,0,,,0,9.4,10.9,113.5,1013.5,13.2,13,150,13,6,,2020-10-12T07:12:29,2020-10-12T18:27:46,0.88,Clear,Clear conditions throughout the day.,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-13,28.9,18.3,21.8,28.4,18.3,21.7,15.6,70.4,3.92,100,4.17,rain,,0,53.6,17,160.3,1008.9,29.6,12.5,147.3,12.7,6,,2020-10-13T07:13:35,2020-10-13T18:26:12,0.93,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-14,23.9,18.9,21.5,23.9,18.9,21.5,15.7,69.7,2.82,100,4.17,rain,,0,29.5,14,213.4,1014.5,18.1,13.1,182,15.7,6,,2020-10-14T07:14:40,2020-10-14T18:24:38,0.96,Rain,Clear conditions throughout the day with morning rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-15,25,16.4,20.4,25,16.4,20.4,15.2,73.3,0,0,0,,,0,16.6,8.5,169.9,1018,7.9,13.1,169.6,14.7,6,,2020-10-15T07:15:46,2020-10-15T18:23:05,0.99,Clear,Clear conditions throughout the day.,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-16,25.5,16.5,20.8,25.5,16.5,20.8,14.2,67.7,0,0,0,,,0,16.6,11.5,159,1014.6,6.6,13.1,167,14.5,6,,2020-10-16T07:16:52,2020-10-16T18:21:34,1,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-17,27,19.4,22,26.9,19.4,22,14.4,63,1.08,100,4.17,rain,,0,29.5,15.6,213.9,1011.3,45.6,12.6,105.5,9.1,5,,2020-10-17T07:17:59,2020-10-17T18:20:03,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-18,19.8,16.9,18.5,19.8,16.9,18.5,15.1,81,9.88,100,8.33,rain,,0,31.7,22.9,83.3,1015.3,86.7,12.1,25.1,2,2,,2020-10-18T07:19:05,2020-10-18T18:18:33,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-19,17.3,14.6,16.2,17.3,14.6,16.2,10.9,70.8,5.65,100,12.5,rain,,0.1,24.1,18.3,82.5,1022,83.4,13.1,15.9,1.2,1,,2020-10-19T07:20:13,2020-10-19T18:17:03,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-20,18.5,15.8,17,18.5,15.8,17,12.2,73.6,2.95,100,12.5,rain,,0.2,40.7,28.6,94.5,1022.7,86.5,12.6,26.2,2.2,1,,2020-10-20T07:21:20,2020-10-20T18:15:35,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-21,20.2,16.9,18.5,20.2,16.9,18.5,14.5,77.9,7.95,100,8.33,rain,,0.3,27.7,29.4,59.9,1022.4,64.1,12.6,133.9,11.6,6,,2020-10-21T07:22:28,2020-10-21T18:14:08,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-22,21.1,16.3,18.6,21.1,16.3,18.6,15.1,80.7,0,0,0,,,0,16.6,17.9,51.3,1021.8,31.7,13.1,66.4,5.6,3,,2020-10-22T07:23:36,2020-10-22T18:12:42,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-23,21,15,17.5,21,15,17.5,15.3,87.1,0,0,0,,,0,13,13.2,91.2,1020.4,8.7,12.6,108.6,9.3,6,,2020-10-23T07:24:45,2020-10-23T18:11:17,0.25,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-24,22.3,14.7,18.2,22.3,14.7,18.2,16.1,88.3,0.02,100,4.17,rain,,0,9.4,7.1,161.1,1016.2,23.3,8.8,111.8,9.8,5,,2020-10-24T07:25:54,2020-10-24T18:09:53,0.3,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-25,23.8,15.3,19,23.8,15.3,19,15.8,82.6,0.12,100,8.33,rain,,0,14.8,8.8,132.1,1012.9,39.6,8.6,120.9,10.3,5,,2020-10-25T07:27:03,2020-10-25T18:08:30,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-26,22.2,16,18.7,22.2,16,18.7,15.7,83.2,0,0,0,,,0,25.9,11.7,235.9,1013,22.3,10.9,152,13.1,6,,2020-10-26T07:28:12,2020-10-26T18:07:08,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-27,21.5,14,17.8,21.5,14,17.8,15.3,85.7,0.02,100,4.17,rain,,0,18.4,18.5,62.7,1014.4,30.3,9.3,138.2,11.9,5,,2020-10-27T07:29:22,2020-10-27T18:05:48,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-28,21.5,18,19.6,21.5,18,19.6,16.8,84.3,0,0,0,,,0,25.3,17.5,140.8,1014.1,71.3,13,109.7,9.4,4,,2020-10-28T07:30:32,2020-10-28T18:04:28,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-29,18.8,14.8,17.4,18.8,14.8,17.4,14.8,84.4,15.39,100,12.5,rain,,,18.8,18.8,196,1014.3,82.7,12.4,67.6,5.8,3,,2020-10-29T07:31:42,2020-10-29T18:03:11,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-30,18.4,13.4,15.3,18.4,13.4,15.3,13.4,89,19.17,100,12.5,rain,,,64.8,14.1,187,1016.4,79.3,9.7,59.4,5.3,3,,2020-10-30T07:32:53,2020-10-30T18:01:54,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-31,16.2,11.4,13.7,16.2,11.4,13.7,8.6,71.8,11.82,100,12.5,rain,,0.2,31.7,15.4,278.3,1018.2,66.3,13.1,71.5,6.1,3,,2020-10-31T07:34:03,2020-10-31T18:00:39,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-01,16.5,9.2,12.7,16.5,8.9,12.7,7.2,70,10.6,100,12.5,rain,,1,33.5,23.1,233.7,1019.8,49.2,13,58.4,5.1,3,,2020-11-01T07:35:14,2020-11-01T17:59:25,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-02,16.8,7.5,11.5,16.8,6.9,11.4,7.5,77.4,0,0,0,,,0,11.2,6.5,88.5,1022.2,8.4,12.7,139.2,12,5,,2020-11-02T07:36:26,2020-11-02T17:58:12,0.52,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-03,16.1,8.7,12.3,16.1,8.7,12.3,9.5,83.5,0.17,100,8.33,rain,,0,11.2,6.4,132.6,1019.7,55,11.3,72.7,6.3,5,,2020-11-03T07:37:37,2020-11-03T17:57:01,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-04,15.6,12.1,13.8,15.6,12.1,13.8,11.2,84.6,7,100,12.5,rain,,1,27.7,20.2,184.8,1019.3,77.5,12.8,70.2,6.1,4,,2020-11-04T07:38:49,2020-11-04T17:55:52,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-05,17.1,11.7,15,17.1,11.7,15,12.6,85.9,11.78,100,16.67,rain,,1,25.9,28,121.9,1022.4,83.4,12.4,21.1,1.9,1,,2020-11-05T07:40:00,2020-11-05T17:54:44,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-06,15.9,13.4,14.8,15.9,13.4,14.8,11.7,82,2.68,100,12.5,rain,,0,33.5,37.8,109.4,1025.6,85.6,11.4,63.9,5.4,4,,2020-11-06T07:41:12,2020-11-06T17:53:38,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-07,14.4,11.4,13.2,14.4,11.4,13.2,9.9,80.5,4.33,100,12.5,rain,,0,20.5,23.2,62.2,1028.7,81.4,12.7,23.4,1.9,2,,2020-11-07T07:42:24,2020-11-07T17:52:33,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-08,16.5,12.3,14.6,16.5,12.3,14.6,10.9,78.6,1.54,100,4.17,rain,,0,33.5,21.4,41.6,1026.2,61.4,13.1,100.7,8.7,5,,2020-11-08T07:43:36,2020-11-08T17:51:30,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-09,18.2,13.3,15.7,18.2,13.3,15.7,11.9,78.8,0,0,0,,,0,22.3,23.4,62.9,1022.5,40.8,13.2,113.3,9.8,5,,2020-11-09T07:44:48,2020-11-09T17:50:29,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-10,16.8,14.3,15.7,16.8,14.3,15.7,12.1,79.5,0.26,100,12.5,rain,,0,20.5,28.6,53.6,1024.3,74.6,13,66.6,5.8,3,,2020-11-10T07:46:00,2020-11-10T17:49:29,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-11,16,13.8,14.7,16,13.8,14.7,10.9,78.3,1.51,100,12.5,rain,,0,29.5,26.7,66.8,1025.8,77.7,12.7,89.2,7.6,4,,2020-11-11T07:47:12,2020-11-11T17:48:31,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-12,17.2,12.2,14.4,17.2,12.2,14.4,9.9,74.3,0.12,100,4.17,rain,,0,29.5,21.5,66.4,1025.3,42.6,13.1,97.9,8.5,4,,2020-11-12T07:48:24,2020-11-12T17:47:35,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-13,16.3,11.6,14,16.3,11.6,14,9.7,75.5,0,0,0,,,0,24.1,16.4,68.7,1023.9,32.3,13.1,86.8,7.4,3,,2020-11-13T07:49:36,2020-11-13T17:46:41,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-14,14,12.3,13.2,14,12.3,13.2,9.9,80.9,2.47,100,12.5,rain,,0,18.4,11.7,135.8,1023.2,73,11.8,66.5,5.7,3,,2020-11-14T07:50:48,2020-11-14T17:45:49,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-15,13.1,10.1,11.9,13.1,10.1,11.9,9.5,85.3,3.4,100,8.33,rain,,0,13,11.4,144.1,1023.5,76.7,12.5,98.7,8.5,4,,2020-11-15T07:51:59,2020-11-15T17:44:58,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-16,14.6,8.2,11.3,14.6,6.8,11,8.9,85.4,0.36,100,4.17,rain,,0,11.2,12.6,118.7,1022.1,31.1,12.6,94.8,8.2,4,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-17,15.8,7.5,11.6,15.8,6.8,11.5,8.9,84.1,0.08,100,4.17,rain,,0,11.2,17,75.5,1024.2,7,12.4,122,10.5,5,,2020-11-17T07:54:22,2020-11-17T17:43:23,0.04,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-18,14.7,8.5,12,14.7,7.5,12,9.5,84.4,3.67,100,12.5,rain,,0,38.1,20.3,63,1026.1,59.3,12.5,43.8,3.7,2,,2020-11-18T07:55:32,2020-11-18T17:42:38,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-19,13,11.9,12.6,13,11.9,12.6,6.6,67.2,3.64,100,8.33,rain,,0,37.1,38.7,52.4,1023.4,84.1,13.1,21.3,1.9,1,,2020-11-19T07:56:43,2020-11-19T17:41:56,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-20,13.4,11.2,12.1,13.4,11.2,12.1,5.7,65,0.01,100,4.17,rain,,0,37.1,28.4,64.2,1016.6,74.2,13.2,22.6,2,1,,2020-11-20T07:57:53,2020-11-20T17:41:15,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-21,11.7,10.4,10.9,11.7,10.4,10.9,7.5,79.5,1.98,100,16.67,rain,,0,31.7,21.9,53,1023.3,85.2,12,29.1,2.4,1,,2020-11-21T07:59:02,2020-11-21T17:40:37,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-22,11.2,8.8,10.1,11.2,6.7,9.2,7,81.3,6.97,100,12.5,rain,,0.7,27.7,23.2,89.9,1030.1,71.2,11.8,27.8,2.5,1,,2020-11-22T08:00:12,2020-11-22T17:40:00,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-23,13,5.8,9.3,13,4.3,8.6,5.2,76.2,0,0,0,,,0,22.3,14.4,103.7,1027.4,7,13.1,114.2,9.8,5,,2020-11-23T08:01:20,2020-11-23T17:39:26,0.31,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-24,13.3,4.5,9.2,13.3,2.7,8.8,5.3,77.8,0,0,0,,,0,24.1,22.6,84.5,1023.6,37.8,11.9,53.9,4.6,3,,2020-11-24T08:02:28,2020-11-24T17:38:54,0.36,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-25,13.2,9.9,11.4,13.2,7.4,11.3,5.7,68.3,1.24,100,8.33,rain,,0,33.5,25.5,60.2,1023.8,74.4,13,84.4,7.2,4,,2020-11-25T08:03:35,2020-11-25T17:38:24,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-26,13.5,6.9,10.8,13.5,6,10.5,5.8,71.1,0,0,0,,,0,24.1,20.6,82.9,1023.9,38.4,13.1,77.6,6.5,4,,2020-11-26T08:04:42,2020-11-26T17:37:56,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-27,14.2,7.8,10.5,14.2,6.5,10,5.8,73.5,0.02,100,4.17,rain,,0,13,11.4,69.5,1022.1,0,13,105.4,9.1,5,,2020-11-27T08:05:48,2020-11-27T17:37:31,0.46,Rain,Clear conditions throughout the day with morning rain.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-28,15.2,5.9,10.1,15.2,5.3,9.8,4.9,71.8,0,0,0,,,0,20.5,11.1,190.5,1019.7,0.2,11.6,105.3,9.1,5,,2020-11-28T08:06:53,2020-11-28T17:37:07,0.48,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-29,15.4,7.1,11.5,15.4,7.1,11.5,4.4,62.8,0,0,0,,,0,16.6,10.1,143.6,1018.8,25.7,12.5,50.7,4.3,2,,2020-11-29T08:07:57,2020-11-29T17:36:46,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-11-30,14.7,7.4,10.2,14.7,5.1,9.5,5.1,71.6,0,0,0,,,0,32.1,26.7,135.9,1016.9,50.2,12.5,91.4,7.9,4,,2020-11-30T08:09:00,2020-11-30T17:36:28,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-12-01,8.8,6.1,7.2,5.2,3.2,4.2,4.9,85.7,1.61,100,16.67,rain,,0,31.7,29.9,278.8,1020.1,90,10.1,8.5,0.6,0,,2020-12-01T08:10:02,2020-12-01T17:36:11,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-12-02,8.2,5.8,6.8,6.6,2.7,4.6,4.4,84.6,0.01,100,4.17,rain,,0,18.4,16.4,103,1022.1,90.6,12.7,9.6,0.7,0,,2020-12-02T08:11:04,2020-12-02T17:35:57,0.53,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-12-03,12.8,8.3,10.2,12.8,6.1,9.4,8,86.4,0.15,100,4.17,rain,,0,16.6,13.7,75.4,1021.1,60.6,12,62.6,5.4,3,,2020-12-03T08:12:04,2020-12-03T17:35:45,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-12-04,15.1,6,10.5,15.1,6,10.5,8.3,86.8,1.93,100,4.17,rain,,0,15.3,14.1,100.7,1016.8,11.2,7.7,102.4,8.9,4,,2020-12-04T08:13:03,2020-12-04T17:35:35,0.58,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-12-05,14.8,7.2,11.7,14.8,6.2,11.5,9.2,84.8,0.02,100,4.17,rain,,0,14.4,14.9,52.5,1017.8,31,9.2,98.6,8.3,4,,2020-12-05T08:14:00,2020-12-05T17:35:28,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-12-06,14.1,10.5,12.3,14.1,10.5,12.3,9.8,84.7,0,0,0,,,,26.1,25,53,1019.1,45.6,12.3,79.8,6.8,4,,2020-12-06T08:14:57,2020-12-06T17:35:23,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-12-07,13.5,9.6,11.6,13.5,8.1,11.3,8.4,81,0,0,0,,,0,29.5,25,58.9,1015,47.3,13.1,73.5,6.3,4,,2020-12-07T08:15:52,2020-12-07T17:35:21,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-12-08,14.8,8.4,12.1,14.8,8.4,12.1,9,81.5,0.98,100,12.5,rain,,0,24.1,12.3,217.5,1013.2,47.5,12.4,99.3,8.5,4,,2020-12-08T08:16:46,2020-12-08T17:35:20,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-12-09,14,7.4,10.9,14,6.1,10.4,7.6,80.5,0.31,100,4.17,rain,,0,16.7,14,75.5,1018.1,27.8,13.2,58.8,5,3,,2020-12-09T08:17:38,2020-12-09T17:35:22,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-12-10,18.9,12.9,15.3,18.9,12.9,15.3,7,58.1,0.14,100,8.33,rain,,0,20.6,14.2,132.1,1013.3,47.3,13.1,56.8,4.9,2,,2020-12-10T08:18:29,2020-12-10T17:35:27,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-12-11,16,12.3,14,16,12.3,14,8.5,69.7,1.07,100,4.17,rain,,0,35,16,211.3,1009.3,57.6,13.1,91.7,7.9,4,,2020-12-11T08:19:18,2020-12-11T17:35:34,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-12-12,14.9,10.5,12.7,14.9,10.5,12.7,8.3,75.1,1.39,100,12.5,rain,,0,16.6,11.2,123.7,1005.5,72.8,12,30,2.7,2,,2020-12-12T08:20:06,2020-12-12T17:35:43,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-12-13,14.3,12.8,13.6,14.3,12.8,13.6,10.6,82.2,4.87,100,16.67,rain,,0,14.8,16.5,97.5,1005.2,87.2,12.9,35.8,3.1,2,,2020-12-13T08:20:52,2020-12-13T17:35:54,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
