fusedhour,toplam_yolcu,weekDay,datetime,temp,rain,"rain,snow",snow,AVERAGE_SPEED,trafficIndex
21,7406,6,2022-05-22 21:00:00,18.5,1,0,0,"  57,8122064",53.46
22,6479,6,2022-05-22 22:00:00,18.5,1,0,0,"57,165042056",53.46
23,3846,6,2022-05-22 23:00:00,18.5,1,0,0,"58,838648832",51.84
0,228,0,2022-05-23 00:00:00,18.2,0,0,0," 62,46394781",45.36
5,704,0,2022-05-23 05:00:00,18.2,0,0,0,"69,263370269",37.8
6,6719,0,2022-05-23 06:00:00,18.2,0,0,0,"74,869609128",28.799999999999997
9,14451,0,2022-05-23 09:00:00,18.2,0,0,0,"51,851833014",63.18000000000001
10,10431,0,2022-05-23 10:00:00,18.2,0,0,0,"57,159263008",53.46
11,9894,0,2022-05-23 11:00:00,18.2,0,0,0,"60,480254169",48.6
12,11402,0,2022-05-23 12:00:00,18.2,0,0,0,"63,068844608",48.6
13,11404,0,2022-05-23 13:00:00,18.2,0,0,0,"70,410445611",36.0
14,11388,0,2022-05-23 14:00:00,18.2,0,0,0,"57,353520784",53.46
15,15402,0,2022-05-23 15:00:00,18.2,0,0,0,"55,705610457",56.7
16,17840,0,2022-05-23 16:00:00,18.2,0,0,0,"53,984225628",59.94
17,22300,0,2022-05-23 17:00:00,18.2,0,0,0," 53,24719843",59.94
19,16331,0,2022-05-23 19:00:00,18.2,0,0,0,"54,598084666",58.32
20,9812,0,2022-05-23 20:00:00,18.2,0,0,0,"64,642032499",46.8
21,7330,0,2022-05-23 21:00:00,18.2,0,0,0,"68,900374592",39.6
22,5901,0,2022-05-23 22:00:00,18.2,0,0,0,"69,591094428",37.8
23,3334,0,2022-05-23 23:00:00,18.2,0,0,0,"62,649055466",45.36
0,135,1,2022-05-24 00:00:00,18.7,1,0,0,"65,135951832",45.0
5,668,1,2022-05-24 05:00:00,18.7,1,0,0,"77,277529128",23.400000000000006
6,6316,1,2022-05-24 06:00:00,18.7,1,0,0,"77,277529128",23.400000000000006
7,22494,1,2022-05-24 07:00:00,18.7,1,0,0,"76,226556238",25.200000000000003
9,15521,1,2022-05-24 09:00:00,18.7,1,0,0,"55,508512615",56.7
10,11272,1,2022-05-24 10:00:00,18.7,1,0,0,"64,678083394",46.8
11,10761,1,2022-05-24 11:00:00,18.7,1,0,0,"54,474637535",58.32
12,12333,1,2022-05-24 12:00:00,18.7,1,0,0,"51,960392247",63.18000000000001
13,12227,1,2022-05-24 13:00:00,18.7,1,0,0,"51,709625437",63.18000000000001
14,12034,1,2022-05-24 14:00:00,18.7,1,0,0,"62,326511127",45.36
15,15738,1,2022-05-24 15:00:00,18.7,1,0,0,"54,903679618",58.32
16,19065,1,2022-05-24 16:00:00,18.7,1,0,0,"53,403896397",59.94
19,17102,1,2022-05-24 19:00:00,18.7,1,0,0,"60,896288323",48.6
20,10252,1,2022-05-24 20:00:00,18.7,1,0,0,"67,591605207",41.4
21,7639,1,2022-05-24 21:00:00,18.7,1,0,0,"63,446998678",48.6
22,6194,1,2022-05-24 22:00:00,18.7,1,0,0,"69,822654638",37.8
23,3995,1,2022-05-24 23:00:00,18.7,1,0,0,"63,469596629",48.6
0,241,2,2022-05-25 00:00:00,19.7,1,0,0,"66,454070194",43.2
5,631,2,2022-05-25 05:00:00,19.7,1,0,0,"66,126783358",43.2
6,6309,2,2022-05-25 06:00:00,19.7,1,0,0,"76,090869677",25.200000000000003
7,22567,2,2022-05-25 07:00:00,19.7,1,0,0,"78,488602698",21.599999999999994
9,14642,2,2022-05-25 09:00:00,19.7,1,0,0,"52,598372874",61.56000000000001
10,10318,2,2022-05-25 10:00:00,19.7,1,0,0,"54,861959306",58.32
11,10407,2,2022-05-25 11:00:00,19.7,1,0,0,"55,593052026",56.7
12,11456,2,2022-05-25 12:00:00,19.7,1,0,0,"63,137928692",48.6
13,11388,2,2022-05-25 13:00:00,19.7,1,0,0,"66,642458923",43.2
14,11683,2,2022-05-25 14:00:00,19.7,1,0,0," 55,67879942",56.7
15,15681,2,2022-05-25 15:00:00,19.7,1,0,0,"54,562889896",58.32
16,18497,2,2022-05-25 16:00:00,19.7,1,0,0,"52,561142333",61.56000000000001
17,22740,2,2022-05-25 17:00:00,19.7,1,0,0,"52,547066784",61.56000000000001
19,16920,2,2022-05-25 19:00:00,19.7,1,0,0,"51,693174397",63.18000000000001
20,10447,2,2022-05-25 20:00:00,19.7,1,0,0," 62,85166561",45.36
21,7901,2,2022-05-25 21:00:00,19.7,1,0,0,"62,613530075",45.36
22,6734,2,2022-05-25 22:00:00,19.7,1,0,0,"72,158734271",32.4
23,4025,2,2022-05-25 23:00:00,19.7,1,0,0,"64,345597571",46.8
0,484,3,2022-05-26 00:00:00,21.8,0,0,0,"64,415743859",46.8
5,691,3,2022-05-26 05:00:00,21.8,0,0,0,"67,195867301",41.4
6,6355,3,2022-05-26 06:00:00,21.8,0,0,0,"70,769066703",36.0
7,22180,3,2022-05-26 07:00:00,21.8,0,0,0,"74,578065084",28.799999999999997
9,14627,3,2022-05-26 09:00:00,21.8,0,0,0,"52,284711014",61.56000000000001
10,10687,3,2022-05-26 10:00:00,21.8,0,0,0,"54,348992043",58.32
11,10307,3,2022-05-26 11:00:00,21.8,0,0,0,"57,967883227",53.46
12,11995,3,2022-05-26 12:00:00,21.8,0,0,0,"62,621009466",45.36
13,11424,3,2022-05-26 13:00:00,21.8,0,0,0,"68,301353721",39.6
14,11839,3,2022-05-26 14:00:00,21.8,0,0,0,"62,601368588",45.36
15,16137,3,2022-05-26 15:00:00,21.8,0,0,0,"55,568269724",56.7
16,18423,3,2022-05-26 16:00:00,21.8,0,0,0,"52,524146903",61.56000000000001
17,22704,3,2022-05-26 17:00:00,21.8,0,0,0,"52,447066322",61.56000000000001
19,16588,3,2022-05-26 19:00:00,21.8,0,0,0,"60,037476335",48.6
20,10324,3,2022-05-26 20:00:00,21.8,0,0,0," 70,63255297",36.0
21,7781,3,2022-05-26 21:00:00,21.8,0,0,0,"62,403168415",45.36
22,7172,3,2022-05-26 22:00:00,21.8,0,0,0,"58,567143579",51.84
23,4428,3,2022-05-26 23:00:00,21.8,0,0,0,"60,724405501",48.6
0,644,4,2022-05-27 00:00:00,21.7,1,0,0,"63,631703769",48.6
5,632,4,2022-05-27 05:00:00,21.7,1,0,0," 67,17522422",41.4
6,6163,4,2022-05-27 06:00:00,21.7,1,0,0," 68,43221727",39.6
7,21052,4,2022-05-27 07:00:00,21.7,1,0,0," 78,38862688",21.599999999999994
9,13978,4,2022-05-27 09:00:00,21.7,1,0,0,"54,063651172",58.32
10,9936,4,2022-05-27 10:00:00,21.7,1,0,0,"55,668740559",56.7
11,10071,4,2022-05-27 11:00:00,21.7,1,0,0,"60,530616602",48.6
12,11229,4,2022-05-27 12:00:00,21.7,1,0,0,"67,524381961",41.4
13,11429,4,2022-05-27 13:00:00,21.7,1,0,0,"70,652242348",36.0
14,12191,4,2022-05-27 14:00:00,21.7,1,0,0,"66,895255357",43.2
15,15918,4,2022-05-27 15:00:00,21.7,1,0,0,"58,356250803",51.84
16,18894,4,2022-05-27 16:00:00,21.7,1,0,0,"54,363334034",58.32
17,22604,4,2022-05-27 17:00:00,21.7,1,0,0,"52,021058478",61.56000000000001
19,18816,4,2022-05-27 19:00:00,21.7,1,0,0,"62,542423355",45.36
20,11882,4,2022-05-27 20:00:00,21.7,1,0,0,"69,136328087",37.8
21,8634,4,2022-05-27 21:00:00,21.7,1,0,0,"73,332415556",30.6
22,7929,4,2022-05-27 22:00:00,21.7,1,0,0,"70,592017608",36.0
23,5657,4,2022-05-27 23:00:00,21.7,1,0,0,"59,397643353",50.22
0,1972,5,2022-05-28 00:00:00,22.2,1,0,0,"60,264033972",48.6
5,499,5,2022-05-28 05:00:00,22.2,1,0,0,"67,438182269",41.4
6,3100,5,2022-05-28 06:00:00,22.2,1,0,0,"64,967700528",46.8
7,7347,5,2022-05-28 07:00:00,22.2,1,0,0,"63,961771401",48.6
8,9789,5,2022-05-28 08:00:00,22.2,1,0,0," 66,29704673",43.2
9,8552,5,2022-05-28 09:00:00,22.2,1,0,0,"64,888004475",46.8
10,7829,5,2022-05-28 10:00:00,22.2,1,0,0,"67,205532773",41.4
11,8964,5,2022-05-28 11:00:00,22.2,1,0,0,"68,618300328",39.6
12,11765,5,2022-05-28 12:00:00,22.2,1,0,0,"69,673737398",37.8
13,14280,5,2022-05-28 13:00:00,22.2,1,0,0," 67,24449741",41.4
14,14427,5,2022-05-28 14:00:00,22.2,1,0,0,"63,657715862",48.6
15,14401,5,2022-05-28 15:00:00,22.2,1,0,0,"59,949013862",50.22
16,15283,5,2022-05-28 16:00:00,22.2,1,0,0,"61,835679518",46.980000000000004
17,16450,5,2022-05-28 17:00:00,22.2,1,0,0,"57,340956478",53.46
18,16634,5,2022-05-28 18:00:00,22.2,1,0,0,"55,693663578",56.7
19,15071,5,2022-05-28 19:00:00,22.2,1,0,0,"67,675254848",41.4
20,11453,5,2022-05-28 20:00:00,22.2,1,0,0,"69,338349242",37.8
21,9095,5,2022-05-28 21:00:00,22.2,1,0,0,"69,217133147",37.8
22,7859,5,2022-05-28 22:00:00,22.2,1,0,0," 60,33467342",48.6
23,5499,5,2022-05-28 23:00:00,22.2,1,0,0,"57,096126673",53.46
0,2609,6,2022-05-29 00:00:00,23.9,1,0,0,"  58,2342111",51.84
5,409,6,2022-05-29 05:00:00,23.9,1,0,0,"68,263788189",39.6
6,1836,6,2022-05-29 06:00:00,23.9,1,0,0,"67,136969048",41.4
7,3324,6,2022-05-29 07:00:00,23.9,1,0,0,"66,289052714",43.2
8,4910,6,2022-05-29 08:00:00,23.9,1,0,0,"65,008869563",45.0
9,5917,6,2022-05-29 09:00:00,23.9,1,0,0,"63,307110111",48.6
10,6164,6,2022-05-29 10:00:00,23.9,1,0,0,"61,187501664",46.980000000000004
11,7635,6,2022-05-29 11:00:00,23.9,1,0,0,"63,774909159",48.6
12,10045,6,2022-05-29 12:00:00,23.9,1,0,0,"64,274675222",46.8
13,11984,6,2022-05-29 13:00:00,23.9,1,0,0,"69,836095798",37.8
14,12906,6,2022-05-29 14:00:00,23.9,1,0,0,"73,581538843",30.6
15,13043,6,2022-05-29 15:00:00,23.9,1,0,0,"72,219662359",32.4
16,13957,6,2022-05-29 16:00:00,23.9,1,0,0,"71,825352253",34.2
17,14600,6,2022-05-29 17:00:00,23.9,1,0,0,"66,490318617",43.2
18,15264,6,2022-05-29 18:00:00,23.9,1,0,0,"60,516620443",48.6
19,13059,6,2022-05-29 19:00:00,23.9,1,0,0,"71,754434814",34.2
20,10984,6,2022-05-29 20:00:00,23.9,1,0,0,"74,542200802",28.799999999999997
21,9499,6,2022-05-29 21:00:00,23.9,1,0,0,"74,063327774",28.799999999999997
22,8119,6,2022-05-29 22:00:00,23.9,1,0,0,"70,983278808",36.0
23,5097,6,2022-05-29 23:00:00,23.9,1,0,0,"59,569313066",50.22
0,1045,0,2022-05-30 00:00:00,24.6,0,0,0,"61,245638814",46.980000000000004
5,698,0,2022-05-30 05:00:00,24.6,0,0,0,"68,064075271",39.6
6,6769,0,2022-05-30 06:00:00,24.6,0,0,0," 63,38734802",48.6
7,22659,0,2022-05-30 07:00:00,24.6,0,0,0,"61,561102515",46.980000000000004
9,14441,0,2022-05-30 09:00:00,24.6,0,0,0,"52,241573683",61.56000000000001
10,10003,0,2022-05-30 10:00:00,24.6,0,0,0,"62,199168158",45.36
11,9843,0,2022-05-30 11:00:00,24.6,0,0,0,"58,693670425",51.84
12,11280,0,2022-05-30 12:00:00,24.6,0,0,0,"63,024765238",48.6
13,10929,0,2022-05-30 13:00:00,24.6,0,0,0,"69,565780164",37.8
14,11218,0,2022-05-30 14:00:00,24.6,0,0,0,"66,068901203",43.2
15,15205,0,2022-05-30 15:00:00,24.6,0,0,0,"59,281182067",50.22
16,17836,0,2022-05-30 16:00:00,24.6,0,0,0,"58,751721887",51.84
17,21825,0,2022-05-30 17:00:00,24.6,0,0,0,"54,723138962",58.32
19,16017,0,2022-05-30 19:00:00,24.6,0,0,0,"56,998777778",55.080000000000005
20,9576,0,2022-05-30 20:00:00,24.6,0,0,0,"65,009875177",45.0
21,7568,0,2022-05-30 21:00:00,24.6,0,0,0,"64,253620647",46.8
22,6258,0,2022-05-30 22:00:00,24.6,0,0,0,"65,290638591",45.0
23,3519,0,2022-05-30 23:00:00,24.6,0,0,0,"61,778408645",46.980000000000004
0,161,1,2022-05-31 00:00:00,22.5,0,0,0,"63,769778492",48.6
5,711,1,2022-05-31 05:00:00,22.5,0,0,0,"67,320729421",41.4
6,6448,1,2022-05-31 06:00:00,22.5,0,0,0," 67,80381265",41.4
7,22727,1,2022-05-31 07:00:00,22.5,0,0,0,"75,776824034",27.0
9,15496,1,2022-05-31 09:00:00,22.5,0,0,0,"54,593225529",58.32
10,10969,1,2022-05-31 10:00:00,22.5,0,0,0,"57,289790742",53.46
11,10750,1,2022-05-31 11:00:00,22.5,0,0,0,"57,490807317",53.46
12,11968,1,2022-05-31 12:00:00,22.5,0,0,0,"64,009473352",46.8
13,12080,1,2022-05-31 13:00:00,22.5,0,0,0,"68,673919969",39.6
14,11754,1,2022-05-31 14:00:00,22.5,0,0,0,"70,157092586",36.0
15,15688,1,2022-05-31 15:00:00,22.5,0,0,0,"65,354679202",45.0
16,18590,1,2022-05-31 16:00:00,22.5,0,0,0,"57,978420627",53.46
17,22518,1,2022-05-31 17:00:00,22.5,0,0,0,"58,268455534",51.84
19,16259,1,2022-05-31 19:00:00,22.5,0,0,0,"62,100136164",45.36
20,10424,1,2022-05-31 20:00:00,22.5,0,0,0,"70,765008284",36.0
21,7407,1,2022-05-31 21:00:00,22.5,0,0,0,"67,674834026",41.4
22,6572,1,2022-05-31 22:00:00,22.5,0,0,0,"67,601335228",41.4
23,4092,1,2022-05-31 23:00:00,22.5,0,0,0,"61,971298791",46.980000000000004
0,157,2,2022-06-01 00:00:00,22.0,0,0,0,"65,031043825",45.0
5,693,2,2022-06-01 05:00:00,22.0,0,0,0,"69,071392023",37.8
6,6527,2,2022-06-01 06:00:00,22.0,0,0,0,"68,671833039",39.6
7,22098,2,2022-06-01 07:00:00,22.0,0,0,0,"78,021154779",21.599999999999994
9,14865,2,2022-06-01 09:00:00,22.0,0,0,0,"54,995903588",58.32
10,10622,2,2022-06-01 10:00:00,22.0,0,0,0,"57,519049864",53.46
11,10268,2,2022-06-01 11:00:00,22.0,0,0,0,"58,616358804",51.84
12,11628,2,2022-06-01 12:00:00,22.0,0,0,0,"62,115601315",45.36
13,11597,2,2022-06-01 13:00:00,22.0,0,0,0,"69,091151904",37.8
14,11595,2,2022-06-01 14:00:00,22.0,0,0,0,"64,043665174",46.8
15,15659,2,2022-06-01 15:00:00,22.0,0,0,0,"57,513276886",53.46
16,17694,2,2022-06-01 16:00:00,22.0,0,0,0,"54,007148399",58.32
17,22411,2,2022-06-01 17:00:00,22.0,0,0,0,"52,077000089",61.56000000000001
19,17131,2,2022-06-01 19:00:00,22.0,0,0,0,"58,476160433",51.84
